ID,매물확인방식,보증금,월세,전용면적,해당층,총층,방향,방수,욕실수,주차가능여부,총주차대수,관리비,중개사무소,제공플랫폼,게재일,허위매물여부
TRAIN_1968,현장확인,337000000.0,270000,25.9,3.0,12.0,동향,1.0,1.0,가능,40.0,13,G52Iz8V2B9,B플랫폼,2023-11-25,0
TRAIN_1969,현장확인,193000000.0,370000,,5.0,6.0,서향,2.0,1.0,가능,1.0,2,i62yA7Y5P1,A플랫폼,2024-03-13,0
TRAIN_1970,현장확인,33000000.0,300000,27.26,8.0,18.0,동향,1.0,1.0,불가능,26.0,4,G52Iz8V2B9,A플랫폼,2024-06-10,0
TRAIN_1971,현장확인,123000000.0,750000,19.83,3.0,5.0,동향,1.0,1.0,불가능,,8,U38lq5B5A8,A플랫폼,2024-11-25,0
TRAIN_1972,서류확인,28000000.0,60000,34.77,5.0,6.0,남향,1.0,1.0,가능,39.0,8,G52Iz8V2B9,A플랫폼,2024-06-02,0
TRAIN_1973,현장확인,397500000.0,630000,30.42,11.0,17.0,남서향,1.0,1.0,불가능,17.0,6,G52Iz8V2B9,B플랫폼,2024-01-06,0
TRAIN_1974,현장확인,408500000.0,480000,27.16,1.0,2.0,남서향,1.0,1.0,가능,5.0,7,G52Iz8V2B9,B플랫폼,2024-11-17,0
TRAIN_1975,전화확인,183000000.0,260000,,2.0,3.0,남향,1.0,1.0,가능,1.0,0,J99uP8I8G0,C플랫폼,2024-11-12,0
TRAIN_1976,현장확인,15500000.0,420000,23.14,2.0,4.0,서향,1.0,1.0,불가능,,23,M02bn7Y4P0,A플랫폼,2024-03-23,1
TRAIN_1977,현장확인,83000000.0,40000,26.53,9.0,12.0,남향,1.0,1.0,불가능,28.0,15,G52Iz8V2B9,B플랫폼,2024-01-04,0
TRAIN_1978,현장확인,139000000.0,90000,,4.0,5.0,동향,1.0,1.0,가능,,9,N45gM0M7R0,B플랫폼,2024-10-04,0
TRAIN_1979,현장확인,90500000.0,310000,28.99,,16.0,남서향,2.0,1.0,가능,44.0,7,r82ax9M3U3,B플랫폼,2025-01-04,0
TRAIN_1980,현장확인,92500000.0,150000,,3.0,5.0,남향,2.0,1.0,가능,5.0,14,c44yg1K7W7,A플랫폼,2024-12-30,0
TRAIN_1981,전화확인,22500000.0,660000,,3.0,5.0,남향,1.0,1.0,불가능,,0,g99sy3I3R8,A플랫폼,2024-09-28,0
TRAIN_1982,현장확인,8500000.0,650000,,3.0,4.0,북향,2.0,1.0,불가능,,10,S00TK4T8K2,C플랫폼,2024-01-29,1
TRAIN_1983,현장확인,325500000.0,310000,,3.0,6.0,서향,1.0,1.0,불가능,,11,o07ZC4L7V4,C플랫폼,2023-12-22,1
TRAIN_1984,현장확인,398500000.0,520000,17.5,4.0,7.0,북향,1.0,1.0,가능,2.0,14,J52gJ2E4T6,C플랫폼,2024-11-19,0
TRAIN_1985,현장확인,108000000.0,390000,,2.0,3.0,서향,2.0,1.0,가능,1.0,0,Y04yg0T7Z5,A플랫폼,2024-12-21,0
TRAIN_1986,현장확인,72500000.0,680000,,3.0,6.0,북동향,1.0,1.0,불가능,7.0,7,z40LO7P9C9,F플랫폼,2024-11-12,0
TRAIN_1987,전화확인,378000000.0,350000,,,15.0,동향,1.0,1.0,가능,40.0,4,t93Nt6I2I0,B플랫폼,2024-09-08,0
TRAIN_1988,현장확인,160000000.0,570000,29.75,2.0,5.0,북향,1.0,1.0,불가능,7.0,3,H48dV2F8M5,A플랫폼,2023-08-27,1
TRAIN_1989,전화확인,18500000.0,390000,18.87,6.0,16.0,동향,1.0,1.0,가능,54.0,1,z40LO7P9C9,F플랫폼,2024-08-10,0
TRAIN_1990,현장확인,158500000.0,100000,,3.0,6.0,남동향,2.0,1.0,가능,1.0,3,U93ap2F8Z1,C플랫폼,2024-11-14,0
TRAIN_1991,현장확인,147000000.0,270000,36.3,5.0,5.0,서향,2.0,1.0,가능,,7,J52gJ2E4T6,C플랫폼,2024-11-19,0
TRAIN_1992,현장확인,186000000.0,340000,,4.0,8.0,북서향,1.0,1.0,가능,4.0,11,Z81Jv8Z5G2,H플랫폼,2024-11-02,0
TRAIN_1993,현장확인,188000000.0,340000,18.87,,16.0,동향,1.0,1.0,가능,54.0,9,G38pb6B9C7,C플랫폼,2024-11-07,0
TRAIN_1994,현장확인,28500000.0,150000,40.89,6.0,6.0,동향,1.0,1.0,가능,,0,d22DX4Y4P8,B플랫폼,2024-10-20,0
TRAIN_1995,서류확인,127500000.0,490000,,3.0,5.0,서향,2.0,1.0,가능,5.0,0,A24sf9I9O0,E플랫폼,2024-12-20,0
TRAIN_1996,현장확인,162000000.0,560000,30.57,8.0,19.0,북동향,1.0,1.0,가능,34.0,9,G52Iz8V2B9,C플랫폼,2023-12-31,0
TRAIN_1997,현장확인,25000000.0,520000,49.6,5.0,5.0,남향,1.0,1.0,가능,5.0,9,G52Iz8V2B9,B플랫폼,2023-10-13,0
TRAIN_1998,현장확인,29500000.0,470000,36.84,3.0,3.0,동향,2.0,1.0,불가능,,1,S00TK4T8K2,B플랫폼,2024-10-24,0
TRAIN_1999,현장확인,78500000.0,180000,,2.0,3.0,동향,1.0,1.0,불가능,,10,K25cF2K7X6,E플랫폼,2024-09-21,0
TRAIN_2000,현장확인,170500000.0,300000,17.5,6.0,19.0,남향,1.0,1.0,가능,29.0,9,G52Iz8V2B9,A플랫폼,2023-12-29,0
TRAIN_2001,전화확인,120500000.0,720000,36.82,2.0,3.0,남동향,2.0,1.0,불가능,,0,g77zH6X8V7,A플랫폼,2024-07-16,0
TRAIN_2002,현장확인,151000000.0,480000,30.58,,3.0,남향,2.0,1.0,불가능,,5,Q42YF3Y0I2,A플랫폼,2025-01-19,0
TRAIN_2003,현장확인,23000000.0,550000,29.75,7.0,7.0,남향,1.0,1.0,가능,4.0,0,Z68ZJ6F6L4,A플랫폼,2024-08-02,0
TRAIN_2004,전화확인,356000000.0,100000,17.5,,17.0,남향,1.0,1.0,가능,99.0,0,O55VW6U4R7,A플랫폼,2024-10-12,0
TRAIN_2005,현장확인,381500000.0,540000,,,4.0,동향,2.0,1.0,불가능,,1,X95Bu4S5H2,A플랫폼,2024-08-27,0
TRAIN_2006,서류확인,24000000.0,150000,,3.0,5.0,남향,2.0,1.0,불가능,,0,y70Or6U6A8,D플랫폼,2024-09-04,0
TRAIN_2007,현장확인,87000000.0,690000,,4.0,5.0,서향,2.0,1.0,가능,,0,m69GM9O9B3,B플랫폼,2024-12-04,0
TRAIN_2008,현장확인,161500000.0,370000,,3.0,7.0,남향,1.0,1.0,불가능,,10,o80Xg3Q1Q7,A플랫폼,2024-01-12,1
TRAIN_2009,전화확인,21000000.0,530000,29.37,2.0,3.0,남향,2.0,1.0,불가능,,0,W88DA3W2Q3,A플랫폼,2024-08-31,0
TRAIN_2010,현장확인,27500000.0,260000,18.04,,15.0,남향,1.0,1.0,가능,200.0,6,G38pb6B9C7,C플랫폼,2024-12-06,0
TRAIN_2011,현장확인,102500000.0,490000,,2.0,3.0,남동향,2.0,1.0,불가능,,1,Y04yg0T7Z5,B플랫폼,2024-09-27,0
TRAIN_2012,전화확인,25500000.0,120000,,3.0,4.0,동향,2.0,1.0,불가능,,1,Q00lW6N9L7,A플랫폼,2024-06-26,0
TRAIN_2013,전화확인,100500000.0,240000,,2.0,3.0,남향,2.0,1.0,불가능,,1,A72Mx9C8U2,D플랫폼,2024-05-10,0
TRAIN_2014,현장확인,175000000.0,140000,26.2,4.0,5.0,북향,1.0,1.0,불가능,,0,W88DA3W2Q3,A플랫폼,2024-08-05,0
TRAIN_2015,전화확인,188500000.0,380000,,2.0,4.0,남향,2.0,1.0,불가능,,0,w37Qk3B9D2,B플랫폼,2024-11-29,0
TRAIN_2016,전화확인,90000000.0,180000,,3.0,6.0,동향,1.0,1.0,불가능,,0,r96CF3I0N9,B플랫폼,2024-08-08,0
TRAIN_2017,현장확인,69500000.0,250000,31.85,3.0,7.0,서향,2.0,1.0,가능,10.0,0,Y65Hw0Z3K0,A플랫폼,2024-10-29,0
TRAIN_2018,현장확인,149500000.0,460000,27.66,7.0,18.0,동향,1.0,1.0,가능,29.0,6,G52Iz8V2B9,A플랫폼,2025-02-14,0
TRAIN_2019,전화확인,101500000.0,620000,,5.0,8.0,북동향,1.0,1.0,가능,6.0,1,D30QB7N3P2,A플랫폼,2024-07-11,0
TRAIN_2020,서류확인,101000000.0,290000,,2.0,3.0,남동향,2.0,1.0,불가능,,3,O18HJ6L0R2,A플랫폼,2024-02-08,0
TRAIN_2021,서류확인,193000000.0,710000,,3.0,4.0,남동향,1.0,1.0,불가능,2.0,6,W88hM2E2A9,C플랫폼,2024-09-06,0
TRAIN_2022,현장확인,13500000.0,410000,,4.0,5.0,서향,1.0,1.0,가능,2.0,8,Y04yg0T7Z5,A플랫폼,2024-08-21,0
TRAIN_2023,전화확인,350000000.0,550000,,4.0,4.0,남향,2.0,1.0,가능,1.0,0,l96pE8X9A9,B플랫폼,2024-09-23,0
TRAIN_2024,전화확인,171000000.0,60000,17.5,,9.0,남서향,1.0,1.0,불가능,8.0,9,f41Wq8P7T9,A플랫폼,2024-09-10,0
TRAIN_2025,현장확인,143000000.0,710000,,2.0,3.0,남향,2.0,1.0,불가능,,3,i68Sl5B7C3,A플랫폼,2024-11-26,0
TRAIN_2026,현장확인,343500000.0,510000,,2.0,3.0,남동향,2.0,1.0,불가능,,0,K38kY2R6G0,B플랫폼,2024-04-11,1
TRAIN_2027,전화확인,157500000.0,380000,29.92,4.0,7.0,동향,2.0,1.0,가능,6.0,5,B15GU1Y1M2,A플랫폼,2024-04-13,0
TRAIN_2028,전화확인,189500000.0,380000,19.8,5.0,7.0,남향,1.0,1.0,가능,10.0,8,w94Qb4G0K5,A플랫폼,2024-06-16,0
TRAIN_2029,현장확인,365500000.0,750000,49.59,3.0,5.0,동향,2.0,1.0,불가능,,15,C74MD6S8M9,D플랫폼,2024-06-18,1
TRAIN_2030,현장확인,169000000.0,170000,40.31,4.0,6.0,남향,2.0,1.0,가능,26.0,8,r82ax9M3U3,B플랫폼,2024-11-12,0
TRAIN_2031,서류확인,190500000.0,560000,,5.0,6.0,남동향,1.0,1.0,불가능,,0,w85cb3W8U9,D플랫폼,2024-12-25,0
TRAIN_2032,현장확인,83000000.0,20000,17.5,11.0,19.0,동향,2.0,2.0,가능,34.0,5,G52Iz8V2B9,A플랫폼,2023-10-30,0
TRAIN_2033,전화확인,31000000.0,570000,24.87,2.0,12.0,서향,1.0,1.0,불가능,47.0,0,G52Iz8V2B9,B플랫폼,2024-03-06,0
TRAIN_2034,현장확인,167500000.0,250000,27.73,,7.0,동향,2.0,1.0,가능,7.0,1,f41Wq8P7T9,A플랫폼,2024-10-24,0
TRAIN_2035,현장확인,96500000.0,290000,,2.0,3.0,동향,2.0,1.0,불가능,,0,N45gM0M7R0,B플랫폼,2024-11-06,0
TRAIN_2036,현장확인,193000000.0,260000,,3.0,3.0,북향,1.0,1.0,불가능,,0,v24Sq2T9M9,E플랫폼,2024-12-02,0
TRAIN_2037,현장확인,129000000.0,690000,17.5,9.0,16.0,동향,1.0,1.0,가능,38.0,4,G52Iz8V2B9,D플랫폼,2024-08-07,0
TRAIN_2038,현장확인,16500000.0,150000,,3.0,4.0,남서향,2.0,1.0,불가능,,0,r96CF3I0N9,B플랫폼,2024-11-24,0
TRAIN_2039,현장확인,107500000.0,690000,23.14,2.0,3.0,북동향,1.0,1.0,불가능,,0,f95PR4G2S9,A플랫폼,2024-12-08,0
TRAIN_2040,현장확인,179000000.0,70000,36.8,6.0,10.0,남서향,1.0,1.0,불가능,31.0,12,G52Iz8V2B9,D플랫폼,2023-11-07,0
TRAIN_2041,현장확인,121500000.0,450000,21.83,8.0,14.0,서향,1.0,1.0,가능,30.0,0,G52Iz8V2B9,C플랫폼,2024-11-23,0
TRAIN_2042,서류확인,137000000.0,740000,19.83,,6.0,동향,1.0,1.0,불가능,,10,f28iD1U4F3,B플랫폼,2024-11-03,0
TRAIN_2043,전화확인,124000000.0,90000,24.61,4.0,4.0,동향,1.0,1.0,가능,23.0,1,G52Iz8V2B9,C플랫폼,2024-06-26,0
TRAIN_2044,현장확인,92500000.0,400000,32.71,2.0,4.0,동향,1.0,1.0,불가능,41.0,15,G52Iz8V2B9,E플랫폼,2024-03-04,0
TRAIN_2045,전화확인,28000000.0,710000,39.73,8.0,8.0,동향,2.0,1.0,가능,7.0,3,G80cC8L0A4,A플랫폼,2024-10-27,0
TRAIN_2046,현장확인,177500000.0,20000,29.14,3.0,21.0,남향,1.0,1.0,불가능,10.0,12,G52Iz8V2B9,E플랫폼,2025-02-04,0
TRAIN_2047,현장확인,361000000.0,360000,39.11,3.0,14.0,동향,2.0,1.0,가능,38.0,14,R20Vy9K9I8,C플랫폼,2025-01-13,0
TRAIN_2048,전화확인,170500000.0,740000,17.5,3.0,5.0,서향,1.0,1.0,불가능,1.0,9,p05gm1I9J3,A플랫폼,2024-03-01,1
TRAIN_2049,현장확인,347000000.0,70000,20.23,1.0,12.0,남동향,1.0,1.0,불가능,30.0,22,G52Iz8V2B9,B플랫폼,2024-06-04,0
TRAIN_2050,현장확인,118500000.0,540000,,2.0,3.0,남향,2.0,1.0,불가능,,0,x63Wv0J5M8,J플랫폼,2024-10-07,0
TRAIN_2051,현장확인,153000000.0,250000,40.89,6.0,6.0,남동향,1.0,1.0,가능,11.0,0,J99uP8I8G0,C플랫폼,2024-10-16,0
TRAIN_2052,현장확인,326500000.0,110000,29.6,5.0,9.0,서향,1.0,1.0,가능,8.0,0,J52gJ2E4T6,C플랫폼,2024-08-03,0
TRAIN_2053,현장확인,21000000.0,660000,28.09,1.0,11.0,남향,1.0,1.0,가능,11.0,0,G52Iz8V2B9,A플랫폼,2024-04-11,0
TRAIN_2054,서류확인,323000000.0,320000,23.69,1.0,17.0,남동향,2.0,1.0,불가능,48.0,3,G52Iz8V2B9,A플랫폼,2024-03-09,0
TRAIN_2055,현장확인,406000000.0,390000,21.8,3.0,20.0,서향,1.0,1.0,불가능,13.0,8,G52Iz8V2B9,A플랫폼,2023-09-07,0
TRAIN_2056,현장확인,123500000.0,470000,39.22,3.0,3.0,남향,1.0,1.0,가능,16.0,10,G52Iz8V2B9,A플랫폼,2025-01-22,0
TRAIN_2057,현장확인,92000000.0,150000,,3.0,5.0,동향,2.0,1.0,가능,1.0,0,U38lq5B5A8,A플랫폼,2024-10-05,0
TRAIN_2058,서류확인,6000000.0,380000,24.88,3.0,9.0,남향,1.0,1.0,가능,7.0,7,G52Iz8V2B9,A플랫폼,2024-05-18,0
TRAIN_2059,현장확인,25000000.0,720000,,3.0,5.0,남향,2.0,1.0,불가능,,0,G80cC8L0A4,A플랫폼,2024-11-14,0
TRAIN_2060,서류확인,128500000.0,330000,,4.0,5.0,남향,2.0,1.0,불가능,,0,l95dK3P5E2,D플랫폼,2024-10-11,0
TRAIN_2061,현장확인,135000000.0,500000,17.5,,14.0,남향,1.0,1.0,가능,104.0,13,d24sj2E4L0,A플랫폼,2024-07-19,0
TRAIN_2062,현장확인,30000000.0,80000,22.77,3.0,17.0,서향,1.0,1.0,불가능,27.0,0,G52Iz8V2B9,E플랫폼,2024-10-09,0
TRAIN_2063,전화확인,100000000.0,380000,39.64,5.0,8.0,서향,1.0,1.0,가능,5.0,2,G52Iz8V2B9,A플랫폼,2024-07-26,0
TRAIN_2064,현장확인,17500000.0,740000,19.17,3.0,16.0,남서향,1.0,1.0,가능,8.0,11,G52Iz8V2B9,B플랫폼,2024-06-29,0
TRAIN_2065,현장확인,368000000.0,400000,35.29,13.0,18.0,남향,1.0,1.0,불가능,16.0,21,G52Iz8V2B9,E플랫폼,2024-12-23,0
TRAIN_2066,서류확인,122500000.0,370000,36.36,2.0,4.0,동향,2.0,1.0,불가능,,2,a15xR3G4V0,A플랫폼,2024-12-11,0
TRAIN_2067,전화확인,66500000.0,610000,,2.0,5.0,동향,1.0,1.0,가능,7.0,0,b87Td0W4Y3,C플랫폼,2024-08-24,0
TRAIN_2068,현장확인,338000000.0,730000,38.03,2.0,7.0,남동향,1.0,1.0,가능,34.0,6,G52Iz8V2B9,C플랫폼,2024-06-27,0
TRAIN_2069,현장확인,179000000.0,150000,29.93,5.0,6.0,남동향,2.0,1.0,가능,5.0,12,Y04yg0T7Z5,B플랫폼,2025-03-03,0
TRAIN_2070,현장확인,385500000.0,150000,,5.0,6.0,서향,2.0,1.0,가능,5.0,9,W41Lj5D2B6,A플랫폼,2024-10-12,0
TRAIN_2071,현장확인,402500000.0,310000,,,,서향,,,불가능,,13,M02bn7Y4P0,D플랫폼,2023-08-31,1
TRAIN_2072,서류확인,144500000.0,120000,17.5,12.0,13.0,서향,1.0,1.0,가능,20.0,0,G52Iz8V2B9,B플랫폼,2024-08-01,0
TRAIN_2073,현장확인,143500000.0,690000,31.4,2.0,3.0,동향,2.0,1.0,가능,1.0,0,R51nD5V3T5,A플랫폼,2024-05-08,1
TRAIN_2074,현장확인,79000000.0,110000,23.1,2.0,3.0,남동향,1.0,1.0,불가능,,0,U62Bw5M7U3,A플랫폼,2024-10-25,0
TRAIN_2075,현장확인,137000000.0,100000,,4.0,8.0,동향,1.0,1.0,가능,3.0,22,Q39nx9D3P1,D플랫폼,2024-09-11,0
TRAIN_2076,전화확인,75500000.0,180000,,7.0,8.0,남향,1.0,1.0,불가능,,3,H90uE4C0W5,A플랫폼,2024-12-04,0
TRAIN_2077,현장확인,170500000.0,650000,,4.0,5.0,북동향,1.0,1.0,불가능,,0,G71dR3J6C2,K플랫폼,2024-10-11,0
TRAIN_2078,현장확인,140500000.0,370000,,2.0,4.0,남향,1.0,1.0,불가능,,1,o80Xg3Q1Q7,D플랫폼,2024-09-18,0
TRAIN_2079,현장확인,89500000.0,80000,23.66,1.0,4.0,서향,1.0,1.0,가능,47.0,9,G52Iz8V2B9,B플랫폼,2024-11-25,0
TRAIN_2080,현장확인,31500000.0,680000,21.5,2.0,3.0,남향,1.0,1.0,불가능,,0,Z29VX3L4Q7,B플랫폼,2024-10-04,0
TRAIN_2081,서류확인,149000000.0,660000,41.8,5.0,7.0,동향,2.0,1.0,가능,8.0,14,Q39nx9D3P1,D플랫폼,2024-10-28,0
TRAIN_2082,현장확인,83000000.0,60000,17.5,4.0,4.0,서향,1.0,1.0,가능,2.0,10,H90uE4C0W5,A플랫폼,2024-12-20,0
TRAIN_2083,현장확인,28000000.0,490000,17.5,7.0,14.0,남향,1.0,1.0,가능,104.0,5,W88DA3W2Q3,A플랫폼,2024-12-06,0
TRAIN_2084,현장확인,78500000.0,470000,,,,남향,,,불가능,,0,M02bn7Y4P0,D플랫폼,2024-11-01,0
TRAIN_2085,현장확인,168500000.0,170000,,3.0,10.0,동향,1.0,1.0,가능,17.0,16,K86UF7I0P3,C플랫폼,2024-12-10,0
TRAIN_2086,현장확인,329000000.0,530000,,,,서향,,,가능,5.0,0,F75Eb9Q3L0,C플랫폼,2025-01-20,0
TRAIN_2087,현장확인,140500000.0,460000,29.36,,9.0,동향,2.0,1.0,가능,260.0,9,r82ax9M3U3,B플랫폼,2024-10-05,0
TRAIN_2088,서류확인,185000000.0,490000,24.69,5.0,20.0,북향,2.0,1.0,불가능,4.0,5,G52Iz8V2B9,C플랫폼,2024-01-05,0
TRAIN_2089,전화확인,80500000.0,720000,,3.0,4.0,남동향,2.0,1.0,가능,3.0,13,u92NN7A1E5,A플랫폼,2024-10-17,0
TRAIN_2090,전화확인,109000000.0,750000,36.19,18.0,19.0,남향,1.0,1.0,가능,46.0,2,G52Iz8V2B9,A플랫폼,2024-12-04,0
TRAIN_2091,서류확인,5500000.0,390000,,2.0,4.0,남서향,2.0,1.0,가능,2.0,0,Y15LM5Z8N3,E플랫폼,2024-10-22,0
TRAIN_2092,전화확인,144500000.0,380000,39.66,4.0,7.0,남향,1.0,1.0,가능,6.0,15,o30ws9C6F7,A플랫폼,2024-09-05,0
TRAIN_2093,현장확인,12500000.0,160000,,4.0,6.0,남향,2.0,1.0,가능,1.0,0,U24ZN1W3V8,A플랫폼,2024-04-24,1
TRAIN_2094,현장확인,83000000.0,90000,,4.0,5.0,동향,2.0,1.0,가능,5.0,9,E29tC1X2E8,A플랫폼,2024-11-02,0
TRAIN_2095,현장확인,121000000.0,730000,,3.0,7.0,남향,1.0,1.0,불가능,,0,k52HR5N1Z1,C플랫폼,2024-01-13,1
TRAIN_2096,전화확인,123000000.0,130000,35.14,8.0,9.0,남동향,1.0,1.0,불가능,3.0,7,G52Iz8V2B9,C플랫폼,2024-09-26,0
TRAIN_2097,서류확인,81500000.0,710000,,,,북향,,,불가능,,0,M02bn7Y4P0,D플랫폼,2024-04-24,1
TRAIN_2098,전화확인,347000000.0,110000,25.56,7.0,10.0,남동향,2.0,1.0,가능,,15,g44jq5J7D0,B플랫폼,2024-07-27,0
TRAIN_2099,서류확인,15500000.0,30000,29.89,10.0,17.0,북동향,1.0,1.0,가능,33.0,10,G52Iz8V2B9,A플랫폼,2024-10-05,0
TRAIN_2100,현장확인,347500000.0,160000,,4.0,6.0,동향,2.0,1.0,가능,4.0,8,W48dL6O9G6,B플랫폼,2025-01-12,0
TRAIN_2101,서류확인,347000000.0,160000,,2.0,3.0,북향,1.0,1.0,불가능,,0,e06Bg9W8S5,D플랫폼,2024-09-07,1
TRAIN_2102,현장확인,10500000.0,70000,,9.0,10.0,북서향,2.0,1.0,가능,1.0,10,O47hX9Z3L9,A플랫폼,2024-10-10,0
TRAIN_2103,현장확인,352500000.0,390000,39.6,4.0,5.0,북향,2.0,1.0,가능,,8,C41wx1K6U9,B플랫폼,2024-08-10,0
TRAIN_2104,현장확인,325500000.0,200000,29.6,5.0,9.0,남서향,1.0,1.0,가능,8.0,10,x68FU7B0S3,C플랫폼,2024-09-30,0
TRAIN_2105,전화확인,187500000.0,220000,20.58,11.0,11.0,남동향,1.0,1.0,가능,14.0,0,G52Iz8V2B9,B플랫폼,2024-10-26,0
TRAIN_2106,서류확인,347500000.0,630000,26.5,7.0,12.0,동향,1.0,1.0,불가능,49.0,5,G52Iz8V2B9,I플랫폼,2023-08-24,0
TRAIN_2107,현장확인,25000000.0,490000,26.06,2.0,3.0,동향,1.0,1.0,불가능,,0,g77zH6X8V7,A플랫폼,2024-10-31,0
TRAIN_2108,현장확인,331500000.0,310000,19.22,1.0,12.0,북향,1.0,1.0,가능,45.0,13,G52Iz8V2B9,A플랫폼,2024-09-05,0
TRAIN_2109,전화확인,157000000.0,340000,17.5,12.0,14.0,서향,1.0,1.0,불가능,104.0,1,z40LO7P9C9,F플랫폼,2023-11-02,0
TRAIN_2110,현장확인,87500000.0,280000,17.5,6.0,6.0,남동향,1.0,1.0,가능,8.0,0,z54Fl0B2P9,A플랫폼,2024-03-25,1
TRAIN_2111,서류확인,7000000.0,250000,17.5,,2.0,북동향,2.0,1.0,불가능,,0,k74XT0T1B8,D플랫폼,2024-11-30,0
TRAIN_2112,현장확인,9000000.0,170000,29.88,,10.0,남서향,2.0,1.0,가능,34.0,8,r82ax9M3U3,B플랫폼,2024-11-25,0
TRAIN_2113,전화확인,111000000.0,320000,25.29,6.0,6.0,북서향,1.0,1.0,가능,6.0,5,N81Yl1T1T8,B플랫폼,2024-12-17,0
TRAIN_2114,현장확인,343000000.0,690000,22.24,12.0,15.0,남동향,1.0,1.0,불가능,48.0,0,G52Iz8V2B9,I플랫폼,2023-11-20,0
TRAIN_2115,현장확인,70000000.0,120000,40.46,3.0,4.0,동향,1.0,1.0,불가능,8.0,5,G52Iz8V2B9,A플랫폼,2025-01-13,0
TRAIN_2116,서류확인,326500000.0,160000,21.94,1.0,19.0,서향,1.0,1.0,가능,34.0,5,G52Iz8V2B9,E플랫폼,2025-01-09,0
TRAIN_2117,서류확인,74500000.0,390000,,2.0,3.0,북향,2.0,1.0,불가능,,7,b03oE4G3F6,A플랫폼,2023-09-12,0
TRAIN_2118,전화확인,337000000.0,480000,23.14,5.0,6.0,남동향,1.0,1.0,불가능,,8,A72Mx9C8U2,A플랫폼,2024-10-01,0
TRAIN_2119,서류확인,174000000.0,60000,47.17,,5.0,남동향,2.0,1.0,가능,5.0,0,w85cb3W8U9,A플랫폼,2024-11-18,0
TRAIN_2120,서류확인,393500000.0,710000,28.07,19.0,21.0,동향,1.0,1.0,가능,18.0,0,G52Iz8V2B9,A플랫폼,2024-11-08,0
TRAIN_2121,현장확인,193500000.0,90000,23.33,,8.0,북향,1.0,1.0,가능,5.0,0,S12iP7V0Q9,A플랫폼,2024-03-05,1
TRAIN_2122,서류확인,370000000.0,290000,17.5,3.0,4.0,서향,1.0,1.0,불가능,,6,a15xR3G4V0,A플랫폼,2024-10-10,0
TRAIN_2123,현장확인,21000000.0,70000,31.5,9.0,13.0,남향,1.0,1.0,가능,30.0,5,G52Iz8V2B9,B플랫폼,2024-10-25,0
TRAIN_2124,전화확인,180000000.0,420000,17.5,,7.0,북동향,1.0,1.0,가능,,3,Z29VX3L4Q7,B플랫폼,2025-01-28,0
TRAIN_2125,현장확인,334500000.0,270000,,2.0,3.0,동향,2.0,1.0,불가능,,3,U38lq5B5A8,A플랫폼,2024-10-20,0
TRAIN_2126,현장확인,26000000.0,250000,28.65,10.0,11.0,북향,1.0,1.0,가능,28.0,1,G52Iz8V2B9,B플랫폼,2025-01-20,0
TRAIN_2127,현장확인,23500000.0,660000,36.48,4.0,6.0,북향,1.0,1.0,가능,15.0,0,G52Iz8V2B9,C플랫폼,2024-11-25,0
TRAIN_2128,현장확인,192500000.0,400000,41.54,4.0,6.0,동향,2.0,1.0,가능,4.0,6,Z78BN7Z0U2,A플랫폼,2024-11-13,0
TRAIN_2129,서류확인,171500000.0,240000,27.74,6.0,8.0,남서향,1.0,1.0,가능,48.0,4,G52Iz8V2B9,A플랫폼,2025-01-18,0
TRAIN_2130,현장확인,382000000.0,320000,35.66,14.0,21.0,서향,1.0,1.0,불가능,7.0,13,G52Iz8V2B9,B플랫폼,2024-04-19,0
TRAIN_2131,서류확인,127000000.0,460000,22.92,15.0,16.0,남동향,1.0,1.0,불가능,14.0,4,G52Iz8V2B9,C플랫폼,2023-12-01,0
TRAIN_2132,현장확인,334500000.0,100000,17.5,,14.0,남향,1.0,1.0,가능,104.0,12,G38pb6B9C7,C플랫폼,2024-12-17,0
TRAIN_2133,서류확인,11500000.0,530000,38.74,4.0,17.0,남향,2.0,2.0,불가능,25.0,7,G52Iz8V2B9,E플랫폼,2023-10-24,0
TRAIN_2134,현장확인,12000000.0,330000,23.14,2.0,5.0,북향,1.0,1.0,가능,7.0,5,p05gm1I9J3,A플랫폼,2024-07-07,0
TRAIN_2135,현장확인,32500000.0,140000,23.1,4.0,5.0,동향,1.0,1.0,불가능,,9,J52gJ2E4T6,C플랫폼,2024-09-02,0
TRAIN_2136,현장확인,26000000.0,670000,,2.0,3.0,동향,1.0,1.0,불가능,,0,b87Td0W4Y3,C플랫폼,2024-12-05,0
TRAIN_2137,현장확인,115000000.0,370000,21.0,10.0,19.0,서향,1.0,1.0,불가능,2.0,1,G52Iz8V2B9,E플랫폼,2024-04-20,0
TRAIN_2138,현장확인,146500000.0,270000,,2.0,5.0,서향,1.0,1.0,가능,8.0,8,K25cF2K7X6,E플랫폼,2024-07-13,0
TRAIN_2139,현장확인,346000000.0,260000,39.73,8.0,8.0,서향,2.0,1.0,가능,7.0,0,d22DX4Y4P8,B플랫폼,2024-12-18,0
TRAIN_2140,전화확인,27000000.0,160000,18.54,4.0,5.0,남동향,1.0,1.0,가능,2.0,0,z54Fl0B2P9,A플랫폼,2024-09-28,0
TRAIN_2141,현장확인,158500000.0,750000,32.93,4.0,4.0,남향,2.0,2.0,불가능,23.0,8,G52Iz8V2B9,A플랫폼,2024-10-03,0
